Date,Open,High,Low,Close,Volume,Adj Close
10/28/2013,338,338,326.3,327.95,13467500,322.11
10/25/2013,344.9,347,336,340.05,5868200,333.99
10/24/2013,342.4,348.35,340.2,342.75,6440200,336.64
10/23/2013,342.15,344.5,338.5,341.6,4730700,335.51
10/22/2013,342.4,344.8,340.5,341.55,4351300,335.46
10/21/2013,355,356,343,344.7,6513600,338.56
10/18/2013,347.7,356.1,345.15,354.55,7835300,348.23
10/17/2013,340,346.5,339.2,345.5,4494600,339.34
10/16/2013,340,340,340,340,0,333.94
10/15/2013,339,342.8,333.35,340,5010200,333.94
10/14/2013,343.5,343.5,338.65,339.8,2679900,333.74
10/11/2013,348.6,349.95,340.7,342.2,3563500,336.1
10/10/2013,346.7,350.8,344.7,347.15,3419700,340.96
10/9/2013,347.5,350.5,343.55,348.55,5189500,342.34
10/8/2013,342.25,348.65,339.6,347.65,5593900,341.45
10/7/2013,338.9,340.95,332,340.05,5227500,333.99
10/4/2013,338.75,341.75,335.35,339.85,4442100,333.79
10/3/2013,346,346,337,338.75,7716300,332.71
10/2/2013,343,343,343,343,0,336.89
10/1/2013,340.35,343.5,338,343,4267000,336.89
9/30/2013,345.35,346.5,338.35,340.4,5554600,334.33
9/27/2013,350.9,350.9,345.05,347.9,5520700,341.7
9/26/2013,343.3,350,341,349.3,7898800,343.07
9/25/2013,349.5,350,336.85,344.75,7236400,338.61
9/24/2013,347.3,353.65,345.2,348.95,8400900,342.73
9/23/2013,351.1,357,346.65,349.85,5245900,343.61
9/20/2013,354.9,358,346.3,355.3,8564500,348.97
9/19/2013,348.4,356.5,348.25,355.45,9855800,349.11
9/18/2013,341,345,339.2,343.55,6755200,337.43
9/17/2013,332.1,339.8,331.55,338.7,4386000,332.66
9/16/2013,335.05,339,330.35,333.95,7098500,328
9/13/2013,337.85,338.9,329.95,331.35,7337200,325.44
9/12/2013,331.75,338.9,329.25,336.5,10804300,330.5
9/11/2013,336,337,327.05,329.95,7535200,324.07
9/10/2013,320,338.4,319,335.9,12107800,329.91
9/9/2013,316.4,316.4,316.4,316.4,0,310.76
9/6/2013,313,318.8,310.3,316.4,7355700,310.76
9/5/2013,307.75,316.4,307.5,312.15,9083000,306.59
9/4/2013,305,305,293.6,299.85,13970700,294.51
9/3/2013,321.4,323.65,295.6,300.7,13470300,295.34
9/2/2013,310,323.8,308.8,320.4,9141300,314.69
8/30/2013,306,312,300,308.7,11370500,303.2
8/29/2013,299.7,309,295,305.55,11572300,300.1
8/28/2013,296,304.8,285.2,298.2,13807500,292.89
8/27/2013,306.25,306.75,290.65,297.9,11537400,292.59
8/26/2013,310.25,312.65,306.05,307.5,5797600,302.02
8/23/2013,308.7,309.85,301.05,308.5,9826000,303
8/22/2013,301,310.7,290,307.95,13410000,302.46
8/21/2013,320,320.9,296.15,300.85,9948000,295.49
8/20/2013,312.2,322.7,303,315.3,12472300,309.68
8/19/2013,320.4,321.85,310,313.9,8253100,308.31
8/16/2013,334,338,317.5,320.4,12001300,314.69
8/15/2013,334.85,334.85,334.85,334.85,0,328.88
8/14/2013,333.15,337,329.1,334.85,6426300,328.88
8/13/2013,337.4,339.2,332.6,334.2,9939900,328.24
8/12/2013,329.9,337.5,325,335.65,12230800,329.67
8/9/2013,325.35,325.35,325.35,325.35,0,319.55
8/8/2013,322.1,327.2,320.4,325.35,6077200,319.55
8/7/2013,331,332.75,318.5,322.1,7891000,316.36
8/6/2013,335.35,335.8,329,330.25,7406500,324.36
8/5/2013,333.25,340.95,332.15,335.4,5757200,329.42
8/2/2013,340,344,329.65,332.95,6029300,327.02
8/1/2013,343.5,349.05,337.05,339.4,6364500,333.35
7/31/2013,350,354.9,336.05,341.7,13309600,335.61
7/30/2013,355.6,358.6,349,350.6,3723500,344.35
7/29/2013,365,367.7,355.6,357.95,5309600,351.57
7/26/2013,360.65,372.75,349.65,368.15,11707500,361.59
7/25/2013,373.9,374,355.75,358.9,14156900,352.5
7/24/2013,375.5,380,368.9,375.8,7124400,369.1
7/23/2013,370.35,376.1,369.45,375.75,4941800,369.05
7/22/2013,367.25,370.5,366.45,368.8,3966300,362.23
7/19/2013,368.5,371.9,365.2,369.05,5402600,362.47
7/18/2013,368.25,371.9,364.8,368.65,7624300,362.08
7/17/2013,361,370.4,360.75,368.35,11976800,361.79
7/16/2013,348,362,348,360.05,6508400,353.63
7/15/2013,352.35,353.35,347.8,352.6,4437900,346.32
7/12/2013,353.25,353.25,347.6,350.6,4262700,344.35
7/11/2013,351.85,354.4,345.8,353.4,4610200,347.1
7/10/2013,348.9,348.9,343.1,345.55,4479600,339.39
7/9/2013,345.45,349.85,345.45,347.45,4627100,341.26
7/8/2013,341.2,348.6,338.75,346.7,5301600,340.52
7/5/2013,342,345,340.6,342.6,4543300,336.49
7/4/2013,326.5,339.8,326.35,338.85,6430400,332.81
7/3/2013,323.8,327.5,320.15,326.35,6757100,320.53
7/2/2013,325,326.55,322.5,324.85,6020600,319.06
7/1/2013,325,326.8,322.5,325.95,8862600,320.14
6/28/2013,322.6,330,321.25,324.35,9213000,318.57
6/27/2013,325.9,326.9,317.05,321.7,10298600,315.97
6/26/2013,321.75,326.9,318.7,322.95,8792200,317.19
6/25/2013,316.5,321.5,311,319.7,8305800,314
6/24/2013,320.35,325.6,311.35,314.4,8457200,308.8
6/21/2013,322,324.8,317.5,322.35,6720700,316.6
6/20/2013,327.85,327.9,319,322.7,10413900,316.95
6/19/2013,329.95,330.7,327.2,329.9,4539800,324.02
6/18/2013,330.55,332.1,328.3,330.15,5402800,324.27
6/17/2013,332.8,332.8,326.1,331.85,3405900,325.94
6/14/2013,329.4,333,326.25,331.75,5404700,325.84
6/13/2013,329.15,330.35,323.5,327,8235000,321.17
6/12/2013,332.8,333.95,328.05,331,6736700,325.1
6/11/2013,334.8,337.25,333,334.35,6580700,328.39
6/10/2013,334.05,338,333.85,337,3183600,330.99
6/7/2013,333,338.5,331.15,333.85,4348600,327.9
6/6/2013,334,336.75,330.1,334.9,4263300,328.93
6/5/2013,335.5,336.95,330.35,334,5576700,328.05
6/4/2013,335.85,338.7,335.1,337.3,6169500,331.29
6/3/2013,340.65,341.9,333.2,336.05,4852000,330.06
5/31/2013,351.5,351.5,338.6,339.9,7417500,333.84
5/30/2013,342.4,355.9,341.9,354.3,11260300,342.83
5/29/2013,341,343.15,337.45,342.65,4557800,331.56
5/28/2013,332.65,341.85,332.6,340,5465000,328.99
5/27/2013,330,334.6,329.5,333.9,5338900,323.09
5/24/2013,334,334.15,328.7,329.9,7076600,319.22
5/23/2013,333.4,335.95,330.35,332.5,5150600,321.73
5/22/2013,329.15,337,329.15,335.55,6504900,324.69
5/21/2013,334,335.4,328.85,331,5137800,320.28
5/20/2013,335,342.1,334,334.65,7388700,323.82
5/17/2013,338.65,341.45,333.1,334.9,16268200,324.06
5/16/2013,341.15,343.5,332.65,337,7384700,326.09
5/15/2013,338.05,343.95,336,342.45,8269600,331.36
5/14/2013,338.9,339.85,333.05,335.85,6802100,324.98
5/13/2013,354,354,334.35,335.8,10946100,324.93
5/10/2013,343.6,354.15,342,353.15,6600900,341.72
5/9/2013,344.45,345.95,341.65,344.5,4002800,333.35
5/8/2013,336.75,344.8,334.35,344.8,4753500,333.64
5/7/2013,326.1,336,326.1,335.3,5113000,324.44
5/6/2013,330,332.5,325.4,326.2,2638500,315.64
5/3/2013,333.15,333.4,328.9,330.7,5787000,319.99
5/2/2013,327.55,334.95,325.2,333.55,6126300,322.75
5/1/2013,328.85,328.85,328.85,328.85,0,318.2
4/30/2013,326,335.6,326,328.85,8543600,318.2
