Date,Open,High,Low,Close,Volume,Adj Close
2012-05-28,4.70,4.70,4.55,4.60,1399800,4.60
2012-05-25,4.65,4.75,4.50,4.55,2893300,4.55
2012-05-24,4.95,4.95,4.55,4.65,1724200,4.65
2012-05-23,4.85,4.85,4.60,4.65,1229000,4.65
2012-05-22,4.90,5.00,4.70,4.75,858100,4.75
2012-05-21,4.95,5.05,4.75,4.85,932800,4.85
2012-05-18,5.00,5.00,4.80,4.90,745300,4.90
2012-05-17,5.20,5.35,5.00,5.05,1017400,5.05
2012-05-16,5.50,5.50,4.90,5.05,4110200,5.05
2012-05-15,4.75,5.00,4.65,4.90,1283700,4.90
2012-05-14,4.90,4.95,4.55,4.70,2165400,4.70
2012-05-11,4.65,4.95,4.55,4.75,2263800,4.75
2012-05-10,4.40,4.70,4.40,4.60,877700,4.60
2012-05-09,4.70,4.70,4.50,4.55,1439800,4.55
2012-05-08,4.95,4.95,4.65,4.70,408100,4.70
2012-05-07,4.90,4.95,4.60,4.80,1527000,4.80
2012-05-04,4.90,5.05,4.80,4.95,1703200,4.95
2012-05-03,4.95,4.95,4.75,4.85,1419300,4.85
2012-05-02,5.10,5.10,4.90,4.90,677300,4.90
2012-05-01,5.00,5.00,5.00,5.00,000,5.00
2012-04-30,5.10,5.10,4.90,4.95,775300,4.95
2012-04-27,4.90,5.15,4.90,5.00,1156800,5.00
2012-04-26,5.00,5.05,4.85,4.90,549800,4.90
2012-04-25,4.90,5.15,4.90,5.00,1335500,5.00
2012-04-24,4.90,5.00,4.90,4.95,389600,4.95
2012-04-23,5.00,5.10,4.90,5.00,737700,5.00
2012-04-20,5.05,5.25,4.90,4.95,1083600,4.95
2012-04-19,5.15,5.20,4.95,5.00,620700,5.00
2012-04-18,4.95,5.45,4.90,5.15,1877400,5.15
2012-04-17,4.85,4.95,4.80,4.90,386000,4.90
2012-04-16,4.85,5.00,4.75,4.85,485400,4.85
2012-04-13,4.95,5.00,4.70,4.75,720400,4.75
2012-04-12,4.95,5.05,4.90,4.90,330100,4.90
2012-04-11,4.95,5.05,4.90,4.95,449400,4.95
2012-04-10,5.05,5.10,4.90,5.05,508200,5.05
2012-04-09,5.05,5.15,4.95,5.10,390900,5.10
2012-04-06,5.05,5.05,5.05,5.05,000,5.05
2012-04-05,5.05,5.05,5.05,5.05,000,5.05
